id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;1;1
13;0.0;1;2;1;2
14;0.0;1;0;0;3
15;0.0;1;3;1;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;62.31;1;4;2;1
19;0.0;1;2;1;2
20;0.0;1;1;0;3
21;43.94;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;2;2;3
24;49.36;1;4;2;1
25;58.66;1;3;1;2
26;0.0;1;2;2;3
27;60.28;1;4;2;1
28;52.88;1;3;1;2
29;0.0;1;2;0;3
30;87.17;1;5;3;1
31;47.31;1;3;1;2
32;0.0;1;2;0;3
33;75.66;1;5;3;1
34;17.48;1;4;3;2
35;52.41;1;3;0;3
36;52.88;1;5;3;1
37;31.94;1;4;3;2
38;51.38;1;3;0;3
39;87.31;1;5;3;1
40;61.44;1;4;3;2
41;34.31;1;3;0;3
42;81.19;1;5;3;1
43;90.44;1;4;3;2
44;21.73;1;3;2;3
45;63.72;1;5;3;1
46;81.33;1;4;3;2
47;20.48;1;4;2;3
48;88.44;1;6;5;1
49;62.66;1;5;3;2
50;42.14;1;4;2;3
51;94.36;1;6;5;1
52;70.31;1;5;3;2
53;79.84;1;4;2;3
54;90.28;1;6;5;1
55;80.09;1;5;3;2
56;60.28;1;4;3;3
57;82.13;1;6;5;1
58;61.75;1;5;3;2
59;20.58;1;4;3;3
60;65.81;1;6;5;1
61;25.06;1;5;3;2
62;34.16;1;4;3;3
63;47.06;1;6;5;1
64;22.69;1;5;3;2
65;67.31;1;4;3;3
66;95.56;1;7;5;1
67;46.94;1;5;3;2
68;59.63;1;4;3;3
69;96.33;1;7;5;1
70;95.44;1;5;3;2
71;19.27;1;4;3;3
72;94.22;1;7;5;1
73;97.23;1;6;7;2
74;0.55;1;5;3;3
75;90.0;1;7;5;1
76;95.28;1;6;7;2
77;1.25;1;5;3;3
78;81.56;1;7;5;1
79;92.13;1;6;7;2
80;4.06;1;5;3;3
81;72.69;1;7;5;1
82;85.81;1;6;7;2
83;9.69;1;5;3;3
84;54.94;1;7;5;1
85;73.19;1;6;7;2
86;20.94;1;5;3;3
87;98.44;1;7;5;1
88;47.94;1;6;7;2
89;42.44;1;5;3;3
90;98.44;1;7;5;1
91;74.44;1;6;7;2
92;84.98;1;5;5;3
93;98.0;1;7;5;1
94;98.44;1;6;7;2
95;95.97;1;5;5;3
96;96.02;1;8;9;1
97;97.88;1;7;7;2
98;91.94;1;6;5;3
99;92.27;1;8;9;1
100;95.77;1;7;7;2
101;84.0;1;6;5;3
102;86.09;1;8;9;1
103;92.22;1;7;7;2
104;69.56;1;6;5;3
