id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;0;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;0;1
13;0.0;1;1;0;2
14;0.0;1;0;0;3
15;0.0;1;3;0;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;74.66;1;3;0;1
19;0.0;1;2;1;2
20;0.0;1;1;0;3
21;50.14;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;1;0;3
24;62.52;1;4;2;1
25;43.38;1;3;1;2
26;0.0;1;2;2;3
27;80.59;1;4;2;1
28;73.31;1;3;1;2
29;0.0;1;2;0;3
30;81.03;1;5;2;1
31;48.19;1;3;1;2
32;0.0;1;2;0;3
33;81.98;1;5;2;1
34;52.97;1;4;3;2
35;43.64;1;3;0;3
36;65.53;1;5;2;1
37;37.09;1;4;3;2
38;64.66;1;3;0;3
39;79.63;1;5;2;1
40;73.75;1;4;3;2
41;30.88;1;3;0;3
42;81.81;1;5;2;1
43;89.06;1;4;3;2
44;36.09;1;3;2;3
45;65.19;1;5;2;1
46;79.69;1;4;3;2
47;18.23;1;4;2;3
48;76.77;1;6;5;1
49;59.72;1;5;3;2
50;36.52;1;4;2;3
51;94.92;1;6;5;1
52;81.45;1;5;3;2
53;73.59;1;4;2;3
54;90.77;1;6;5;1
55;90.14;1;5;3;2
56;60.73;1;4;2;3
57;83.09;1;6;5;1
58;81.84;1;5;3;2
59;21.47;1;4;2;3
60;67.75;1;6;5;1
61;65.25;1;5;3;2
62;20.94;1;4;2;3
63;37.06;1;6;5;1
64;32.06;1;5;3;2
65;38.88;1;4;2;3
66;50.69;1;6;5;1
67;43.69;1;5;3;2
68;74.75;1;4;2;3
69;76.75;1;7;6;1
70;87.94;1;5;3;2
71;49.5;1;4;2;3
72;95.75;1;7;6;1
73;98.44;1;5;3;2
74;0.0;1;4;2;3
75;93.06;1;7;6;1
76;97.58;1;6;7;2
77;0.36;1;5;2;3
78;87.69;1;7;6;1
79;96.72;1;6;7;2
80;2.28;1;5;2;3
81;76.94;1;7;6;1
82;95.0;1;6;7;2
83;6.13;1;5;2;3
84;55.44;1;7;6;1
85;91.56;1;6;7;2
86;13.81;1;5;2;3
87;88.44;1;7;6;1
88;84.69;1;6;7;2
89;29.19;1;5;2;3
90;98.44;1;7;6;1
91;70.94;1;6;7;2
92;59.94;1;5;2;3
93;98.44;1;7;6;1
94;98.44;1;6;7;2
95;97.44;1;5;5;3
96;98.44;1;7;6;1
97;98.44;1;6;7;2
98;94.88;1;5;5;3
99;97.17;1;8;9;1
100;97.06;1;7;7;2
101;89.75;1;6;5;3
102;94.38;1;8;9;1
103;94.16;1;7;7;2
104;79.69;1;6;5;3
