id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;0;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;0;1
13;0.0;1;2;1;2
14;0.0;1;1;0;3
15;0.0;1;3;0;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;52.69;1;3;2;1
19;0.0;1;2;1;2
20;0.0;1;2;1;3
21;63.63;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;2;1;3
24;57.64;1;5;3;1
25;71.81;1;3;1;2
26;0.0;1;2;0;3
27;54.67;1;5;3;1
28;58.19;1;4;3;2
29;0.0;1;3;0;3
30;84.91;1;5;3;1
31;59.94;1;4;3;2
32;49.0;1;3;0;3
33;71.38;1;5;3;1
34;59.44;1;4;3;2
35;36.34;1;3;2;3
36;44.31;1;5;3;1
37;97.84;1;4;3;2
38;10.69;1;4;2;3
39;74.19;1;5;5;1
40;95.69;1;4;3;2
41;21.98;1;4;2;3
42;59.7;1;6;5;1
43;91.38;1;5;3;2
44;45.53;1;4;2;3
45;95.22;1;6;5;1
46;83.53;1;5;3;2
47;78.09;1;4;2;3
48;92.0;1;6;5;1
49;68.63;1;5;3;2
50;56.22;1;4;2;3
51;85.56;1;6;5;1
52;38.81;1;5;3;2
53;26.45;1;4;2;3
54;72.69;1;6;5;1
55;17.19;1;5;3;2
56;52.91;1;4;2;3
57;46.94;1;6;5;1
58;35.94;1;5;3;2
59;66.81;1;4;2;3
60;73.19;1;7;6;1
61;73.44;1;5;3;2
62;33.64;1;4;2;3
63;94.38;1;7;6;1
64;97.13;1;6;7;2
65;1.3;1;5;2;3
66;90.31;1;7;6;1
67;95.69;1;6;7;2
68;1.3;1;5;2;3
69;82.19;1;7;6;1
70;92.94;1;6;7;2
71;3.16;1;5;2;3
72;65.94;1;7;6;1
73;87.44;1;6;7;2
74;7.88;1;5;2;3
75;33.44;1;7;6;1
76;76.44;1;6;7;2
77;17.31;1;5;2;3
78;48.44;1;7;6;1
79;54.44;1;6;7;2
80;34.59;1;5;2;3
81;98.44;1;7;6;1
82;94.44;1;6;7;2
83;68.2;1;5;5;3
84;98.44;1;7;6;1
85;97.03;1;6;7;2
86;91.41;1;5;5;3
87;98.44;1;7;6;1
88;94.06;1;6;7;2
89;82.81;1;6;5;3
90;97.06;1;8;9;1
91;88.13;1;7;7;2
92;66.27;1;6;5;3
93;94.89;1;8;9;1
94;77.36;1;7;7;2
95;34.09;1;6;5;3
96;91.34;1;8;9;1
97;55.83;1;7;7;2
98;7.75;1;6;5;3
99;84.25;1;8;9;1
100;13.22;1;7;7;2
101;16.06;1;6;5;3
102;70.06;1;8;9;1
103;18.0;1;7;7;2
104;33.52;1;6;5;3
