id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;1;1
13;0.0;1;2;1;2
14;0.0;1;1;0;3
15;0.0;1;3;1;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;65.69;1;4;2;1
19;0.0;1;3;1;2
20;0.0;1;1;0;3
21;54.39;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;2;1;3
24;44.14;1;4;2;1
25;67.69;1;3;1;2
26;0.0;1;2;0;3
27;57.84;1;4;2;1
28;60.94;1;3;1;2
29;0.0;1;2;0;3
30;84.39;1;5;3;1
31;56.44;1;4;3;2
32;42.03;1;2;0;3
33;69.13;1;5;3;1
34;54.02;1;4;3;2
35;52.69;1;3;0;3
36;39.81;1;5;3;1
37;87.39;1;4;3;2
38;31.0;1;3;0;3
39;80.19;1;5;3;1
40;92.34;1;4;3;2
41;13.56;1;3;0;3
42;74.94;1;5;3;1
43;86.25;1;4;3;2
44;12.17;1;3;2;3
45;51.44;1;5;3;1
46;72.63;1;4;3;2
47;23.36;1;4;2;3
48;59.44;1;5;3;1
49;45.27;1;4;3;2
50;47.77;1;4;2;3
51;97.78;1;6;5;1
52;81.53;1;5;3;2
53;57.09;1;4;2;3
54;95.95;1;6;5;1
55;77.42;1;5;3;2
56;74.91;1;4;2;3
57;93.47;1;6;5;1
58;56.2;1;5;3;2
59;49.83;1;4;2;3
60;88.5;1;6;5;1
61;13.97;1;5;3;2
62;32.66;1;4;2;3
63;78.56;1;6;5;1
64;21.5;1;5;3;2
65;64.31;1;4;2;3
66;58.69;1;6;5;1
67;43.56;1;5;3;2
68;61.63;1;4;2;3
69;60.13;1;7;5;1
70;88.69;1;5;3;2
71;23.27;1;4;2;3
72;95.63;1;7;5;1
73;91.94;1;5;3;2
74;0.55;1;4;2;3
75;91.63;1;7;5;1
76;96.88;1;5;3;2
77;0.09;1;4;2;3
78;83.25;1;7;5;1
79;93.75;1;5;3;2
80;0.19;1;4;2;3
81;68.06;1;7;5;1
82;87.5;1;5;3;2
83;0.39;1;4;2;3
84;37.69;1;7;5;1
85;75.0;1;5;3;2
86;0.8;1;4;2;3
87;28.94;1;7;5;1
88;50.0;1;5;3;2
89;0.59;1;4;2;3
90;35.44;1;7;5;1
91;0.0;1;5;3;2
92;0.2;1;4;2;3
93;48.44;1;7;5;1
94;0.7;1;6;13;2
95;0.41;1;4;2;3
96;98.44;1;7;5;1
97;1.89;1;6;13;2
98;1.58;1;5;2;3
99;98.44;1;7;5;1
100;5.34;1;6;13;2
101;3.72;1;5;2;3
102;97.98;1;7;5;1
103;12.25;1;6;13;2
104;8.0;1;5;2;3
