id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;1;1
13;0.0;1;2;1;2
14;0.0;1;0;0;3
15;0.0;1;3;1;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;61.78;1;4;2;1
19;0.0;1;2;1;2
20;0.0;1;1;0;3
21;66.27;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;1;0;3
24;68.09;1;4;2;1
25;75.13;1;3;1;2
26;0.0;1;2;2;3
27;63.45;1;4;2;1
28;51.81;1;3;1;2
29;0.0;1;2;0;3
30;87.08;1;5;2;1
31;55.19;1;3;1;2
32;0.0;1;2;0;3
33;75.72;1;5;2;1
34;61.16;1;4;3;2
35;76.39;1;3;0;3
36;63.0;1;5;2;1
37;48.64;1;4;3;2
38;54.02;1;3;0;3
39;82.56;1;5;2;1
40;62.84;1;4;3;2
41;22.59;1;3;0;3
42;66.69;1;5;2;1
43;91.22;1;4;3;2
44;38.56;1;3;2;3
45;53.94;1;5;2;1
46;82.44;1;4;3;2
47;17.13;1;4;2;3
48;97.7;1;6;5;1
49;64.88;1;5;3;2
50;34.25;1;4;2;3
51;95.78;1;6;5;1
52;81.25;1;5;3;2
53;68.59;1;4;2;3
54;93.13;1;6;5;1
55;79.06;1;5;3;2
56;59.75;1;4;2;3
57;87.81;1;6;5;1
58;59.69;1;5;3;2
59;20.13;1;4;2;3
60;77.19;1;6;5;1
61;22.94;1;5;3;2
62;16.27;1;4;2;3
63;55.94;1;6;5;1
64;47.44;1;5;3;2
65;32.53;1;4;2;3
66;60.05;1;7;6;1
67;96.44;1;5;3;2
68;65.06;1;4;2;3
69;96.36;1;7;6;1
70;98.44;1;5;3;2
71;60.14;1;4;2;3
72;94.28;1;7;6;1
73;97.48;1;6;7;2
74;20.3;1;5;2;3
75;90.13;1;7;6;1
76;95.61;1;6;7;2
77;1.69;1;5;2;3
78;81.81;1;7;6;1
79;92.78;1;6;7;2
80;3.94;1;5;2;3
81;65.19;1;7;6;1
82;87.13;1;6;7;2
83;9.44;1;5;2;3
84;56.94;1;7;6;1
85;75.81;1;6;7;2
86;20.44;1;5;2;3
87;98.44;1;7;6;1
88;53.19;1;6;7;2
89;41.44;1;5;2;3
90;98.44;1;7;6;1
91;68.94;1;6;7;2
92;82.92;1;5;5;3
93;98.44;1;7;6;1
94;98.44;1;6;7;2
95;95.86;1;5;5;3
96;97.78;1;7;6;1
97;97.98;1;6;7;2
98;91.72;1;5;5;3
99;95.56;1;8;9;1
100;95.97;1;7;7;2
101;83.45;1;6;5;3
102;91.25;1;8;9;1
103;92.94;1;7;7;2
104;67.34;1;6;5;3
