cont;experiment;percent
354;inc;9
354;inc_b;53
354;inc_w;28
354;osc;9
355;osc_b;50
355;osc_w;28
355;dec;9
355;dec_b;25
355;dec_w;21
355;con;9
355;con_b;28
355;con_w;50
355;inc;9
355;inc_b;53
355;inc_w;28
355;osc;9
356;osc_b;50
356;osc_w;28
356;dec;9
356;dec_b;25
356;dec_w;21
356;con;9
356;con_b;28
356;con_w;53
356;inc;9
356;inc_b;53
356;inc_w;28
356;osc;9
357;osc_b;50
357;osc_w;28
357;dec;9
357;dec_b;25
357;dec_w;21
357;con;9
357;con_b;28
357;con_w;53
357;inc;9
357;inc_b;53
357;inc_w;28
357;osc;9
358;osc_b;50
358;osc_w;28
358;dec;9
358;dec_b;25
358;dec_w;21
358;con;9
358;con_b;28
358;con_w;53
358;inc;9
358;inc_b;53
358;inc_w;28
358;osc;9
359;osc_b;50
359;osc_w;28
359;dec;9
359;dec_b;25
359;dec_w;21
359;con;9
359;con_b;28
359;con_w;53
359;inc;9
359;inc_b;53
359;inc_w;28
359;osc;9
360;osc_b;50
360;osc_w;28
360;dec;9
360;dec_b;25
360;dec_w;25
360;con;9
360;con_b;28
360;con_w;53
360;inc;9
360;inc_b;53
360;inc_w;28
360;osc;9
361;osc_b;50
361;osc_w;28
361;dec;9
361;dec_b;25
361;dec_w;25
361;con;9
361;con_b;25
361;con_w;53
361;inc;9
361;inc_b;53
361;inc_w;28
361;osc;9
362;osc_b;50
362;osc_w;28
362;dec;9
362;dec_b;25
362;dec_w;25
362;con;9
362;con_b;25
362;con_w;56
362;inc;9
362;inc_b;53
362;inc_w;28
362;osc;9
363;osc_b;50
363;osc_w;28
363;dec;9
363;dec_b;25
363;dec_w;25
363;con;9
363;con_b;25
363;con_w;56
363;inc;9
363;inc_b;53
363;inc_w;31
363;osc;9
364;osc_b;50
364;osc_w;28
364;dec;9
364;dec_b;25
364;dec_w;25
364;con;9
364;con_b;25
364;con_w;56
364;inc;9
364;inc_b;56
364;inc_w;31
364;osc;9
365;osc_b;50
365;osc_w;28
365;dec;9
365;dec_b;25
365;dec_w;25
365;con;9
365;con_b;25
365;con_w;56
365;inc;9
365;inc_b;59
365;inc_w;31
365;osc;9
366;osc_b;50
366;osc_w;28
366;dec;9
366;dec_b;25
366;dec_w;25
366;con;9
366;con_b;28
366;con_w;56
366;inc;9
366;inc_b;59
366;inc_w;31
366;osc;9
367;osc_b;50
367;osc_w;28
367;dec;9
367;dec_b;25
367;dec_w;25
367;con;9
367;con_b;28
367;con_w;56
367;inc;9
367;inc_b;59
367;inc_w;31
367;osc;9
368;osc_b;50
368;osc_w;28
368;dec;9
368;dec_b;25
368;dec_w;25
368;con;9
368;con_b;28
368;con_w;56
368;inc;9
368;inc_b;59
368;inc_w;28
368;osc;9
369;osc_b;50
369;osc_w;28
369;dec;9
369;dec_b;25
369;dec_w;25
369;con;9
369;con_b;28
369;con_w;56
369;inc;9
369;inc_b;59
369;inc_w;28
369;osc;9
370;osc_b;50
370;osc_w;28
370;dec;9
370;dec_b;25
370;dec_w;25
370;con;9
370;con_b;28
370;con_w;56
370;inc;9
370;inc_b;59
370;inc_w;28
370;osc;9
371;osc_b;50
371;osc_w;28
371;dec;9
371;dec_b;25
371;dec_w;21
371;con;9
371;con_b;28
371;con_w;56
371;inc;9
371;inc_b;59
371;inc_w;31
371;osc;9
372;osc_b;50
372;osc_w;28
372;dec;9
372;dec_b;25
372;dec_w;21
372;con;9
372;con_b;28
372;con_w;56
372;inc;9
372;inc_b;59
372;inc_w;31
372;osc;9
373;osc_b;53
373;osc_w;28
373;dec;9
373;dec_b;25
373;dec_w;21
373;con;9
373;con_b;31
373;con_w;56
373;inc;9
373;inc_b;59
373;inc_w;31
373;osc;9
374;osc_b;53
374;osc_w;28
374;dec;9
374;dec_b;25
374;dec_w;21
374;con;9
374;con_b;31
374;con_w;59
374;inc;9
374;inc_b;59
374;inc_w;31
374;osc;9
375;osc_b;53
375;osc_w;28
375;dec;9
375;dec_b;25
375;dec_w;21
375;con;9
375;con_b;31
375;con_w;59
375;inc;9
375;inc_b;59
375;inc_w;31
375;osc;9
376;osc_b;53
376;osc_w;28
376;dec;9
376;dec_b;25
376;dec_w;21
376;con;9
376;con_b;34
376;con_w;59
376;inc;9
376;inc_b;59
376;inc_w;31
376;osc;9
377;osc_b;53
377;osc_w;28
377;dec;9
377;dec_b;25
377;dec_w;21
377;con;9
377;con_b;34
377;con_w;59
377;inc;9
377;inc_b;59
377;inc_w;31
377;osc;9
378;osc_b;53
378;osc_w;28
378;dec;9
378;dec_b;25
378;dec_w;21
378;con;9
378;con_b;34
378;con_w;59
378;inc;9
378;inc_b;59
378;inc_w;31
378;osc;9
379;osc_b;53
379;osc_w;28
379;dec;9
379;dec_b;25
379;dec_w;21
379;con;9
379;con_b;34
379;con_w;59
379;inc;9
379;inc_b;59
379;inc_w;31
379;osc;9
380;osc_b;53
380;osc_w;28
380;dec;9
380;dec_b;25
380;dec_w;21
380;con;9
380;con_b;37
380;con_w;59
380;inc;9
380;inc_b;59
380;inc_w;31
380;osc;9
381;osc_b;53
381;osc_w;28
381;dec;9
381;dec_b;25
381;dec_w;21
381;con;9
381;con_b;40
381;con_w;59
381;inc;9
381;inc_b;59
381;inc_w;31
381;osc;9
382;osc_b;50
382;osc_w;28
382;dec;9
382;dec_b;25
382;dec_w;18
382;con;9
382;con_b;40
382;con_w;59
382;inc;9
382;inc_b;59
382;inc_w;31
382;osc;9
383;osc_b;50
383;osc_w;28
383;dec;9
383;dec_b;25
383;dec_w;18
383;con;9
383;con_b;40
383;con_w;59
383;inc;9
383;inc_b;59
383;inc_w;31
383;osc;9
384;osc_b;50
384;osc_w;28
384;dec;9
384;dec_b;25
384;dec_w;18
384;con;9
384;con_b;40
384;con_w;59
384;inc;9
384;inc_b;56
384;inc_w;34
384;osc;9
385;osc_b;50
385;osc_w;28
385;dec;9
385;dec_b;25
385;dec_w;18
385;con;9
385;con_b;40
385;con_w;59
385;inc;9
385;inc_b;56
385;inc_w;34
385;osc;9
386;osc_b;50
386;osc_w;28
386;dec;9
386;dec_b;25
386;dec_w;18
386;con;9
386;con_b;40
386;con_w;59
386;inc;9
386;inc_b;56
386;inc_w;34
386;osc;9
387;osc_b;50
387;osc_w;31
387;dec;9
387;dec_b;25
387;dec_w;21
387;con;9
387;con_b;40
387;con_w;59
387;inc;9
387;inc_b;56
387;inc_w;31
387;osc;9
388;osc_b;53
388;osc_w;31
388;dec;9
388;dec_b;25
388;dec_w;21
388;con;9
388;con_b;40
388;con_w;59
388;inc;9
388;inc_b;56
388;inc_w;31
388;osc;9
389;osc_b;53
389;osc_w;28
389;dec;9
389;dec_b;25
389;dec_w;21
389;con;9
389;con_b;40
389;con_w;59
389;inc;9
389;inc_b;56
389;inc_w;31
389;osc;9
390;osc_b;53
390;osc_w;28
390;dec;9
390;dec_b;25
390;dec_w;21
390;con;9
390;con_b;43
390;con_w;59
390;inc;9
390;inc_b;59
390;inc_w;31
390;osc;9
391;osc_b;53
391;osc_w;28
391;dec;9
391;dec_b;25
391;dec_w;21
391;con;9
391;con_b;46
391;con_w;59
391;inc;9
391;inc_b;59
391;inc_w;31
391;osc;9
392;osc_b;53
392;osc_w;28
392;dec;9
392;dec_b;28
392;dec_w;21
392;con;9
392;con_b;43
392;con_w;59
392;inc;9
392;inc_b;59
392;inc_w;31
392;osc;9
393;osc_b;53
393;osc_w;28
393;dec;9
393;dec_b;28
393;dec_w;21
393;con;9
393;con_b;46
393;con_w;59
393;inc;9
393;inc_b;59
393;inc_w;31
393;osc;9
394;osc_b;53
394;osc_w;28
394;dec;9
394;dec_b;28
394;dec_w;21
394;con;9
394;con_b;46
394;con_w;59
394;inc;9
394;inc_b;59
394;inc_w;31
394;osc;9
395;osc_b;53
395;osc_w;28
395;dec;9
395;dec_b;28
395;dec_w;18
395;con;9
395;con_b;46
395;con_w;59
395;inc;9
395;inc_b;59
395;inc_w;31
395;osc;9
396;osc_b;53
396;osc_w;25
396;dec;9
396;dec_b;28
396;dec_w;18
396;con;9
396;con_b;46
396;con_w;59
396;inc;9
396;inc_b;59
396;inc_w;31
396;osc;9
397;osc_b;53
397;osc_w;25
397;dec;9
397;dec_b;28
397;dec_w;18
397;con;9
397;con_b;46
397;con_w;59
397;inc;9
397;inc_b;59
397;inc_w;31
397;osc;9
398;osc_b;53
398;osc_w;25
398;dec;9
398;dec_b;28
398;dec_w;18
398;con;9
398;con_b;46
398;con_w;59
398;inc;9
398;inc_b;59
398;inc_w;31
398;osc;9
399;osc_b;53
399;osc_w;28
399;dec;9
399;dec_b;31
399;dec_w;18
399;con;9
399;con_b;46
399;con_w;59
399;inc;9
399;inc_b;59
399;inc_w;31
399;osc;9
400;osc_b;53
400;osc_w;25
400;dec;9
400;dec_b;31
400;dec_w;18
400;con;9
400;con_b;46
400;con_w;59
400;inc;9
400;inc_b;59
400;inc_w;31
400;osc;9
401;osc_b;56
401;osc_w;25
401;dec;9
401;dec_b;31
401;dec_w;18
401;con;9
401;con_b;43
401;con_w;59
401;inc;9
401;inc_b;59
401;inc_w;31
401;osc;9
402;osc_b;56
402;osc_w;21
402;dec;9
402;dec_b;31
402;dec_w;18
402;con;9
402;con_b;43
402;con_w;59
402;inc;9
402;inc_b;59
402;inc_w;31
402;osc;9
403;osc_b;56
403;osc_w;21
403;dec;9
403;dec_b;31
403;dec_w;18
403;con;9
403;con_b;40
403;con_w;59
403;inc;9
403;inc_b;62
403;inc_w;28
403;osc;9
404;osc_b;56
404;osc_w;21
404;dec;9
404;dec_b;31
404;dec_w;18
404;con;9
404;con_b;40
404;con_w;59
404;inc;9
404;inc_b;62
404;inc_w;28
404;osc;9
405;osc_b;56
405;osc_w;21
405;dec;9
405;dec_b;31
405;dec_w;18
405;con;9
405;con_b;40
405;con_w;59
405;inc;9
405;inc_b;62
405;inc_w;28
405;osc;9
406;osc_b;56
406;osc_w;21
406;dec;9
406;dec_b;31
406;dec_w;18
406;con;9
406;con_b;40
406;con_w;59
406;inc;9
406;inc_b;62
406;inc_w;28
406;osc;9
407;osc_b;56
407;osc_w;21
407;dec;9
407;dec_b;31
407;dec_w;18
407;con;9
407;con_b;40
407;con_w;59
407;inc;9
407;inc_b;62
407;inc_w;25
407;osc;9
408;osc_b;56
408;osc_w;21
408;dec;9
408;dec_b;31
408;dec_w;18
408;con;9
408;con_b;40
408;con_w;59
408;inc;9
408;inc_b;62
408;inc_w;25
408;osc;9
409;osc_b;56
409;osc_w;21
409;dec;9
409;dec_b;31
409;dec_w;18
409;con;9
409;con_b;40
409;con_w;59
409;inc;9
409;inc_b;62
409;inc_w;25
409;osc;9
410;osc_b;56
410;osc_w;21
410;dec;9
410;dec_b;31
410;dec_w;21
410;con;9
410;con_b;40
410;con_w;59
410;inc;9
410;inc_b;62
410;inc_w;25
410;osc;9
411;osc_b;56
411;osc_w;21
411;dec;9
411;dec_b;31
411;dec_w;21
411;con;9
411;con_b;40
411;con_w;59
411;inc;9
411;inc_b;62
411;inc_w;25
411;osc;9
412;osc_b;56
412;osc_w;18
412;dec;9
412;dec_b;31
412;dec_w;21
412;con;9
412;con_b;40
412;con_w;62
412;inc;9
412;inc_b;62
412;inc_w;25
412;osc;9
413;osc_b;59
413;osc_w;18
413;dec;9
413;dec_b;31
413;dec_w;21
413;con;9
413;con_b;37
413;con_w;62
413;inc;9
413;inc_b;62
413;inc_w;25
413;osc;9
414;osc_b;59
414;osc_w;18
414;dec;9
414;dec_b;31
414;dec_w;21
414;con;9
414;con_b;37
414;con_w;62
414;inc;9
414;inc_b;62
414;inc_w;25
414;osc;9
415;osc_b;59
415;osc_w;18
415;dec;9
415;dec_b;31
415;dec_w;21
415;con;9
415;con_b;34
415;con_w;62
415;inc;9
415;inc_b;62
415;inc_w;25
415;osc;9
416;osc_b;59
416;osc_w;18
416;dec;9
416;dec_b;31
416;dec_w;21
416;con;9
416;con_b;34
416;con_w;62
416;inc;9
416;inc_b;62
416;inc_w;25
416;osc;9
417;osc_b;59
417;osc_w;18
417;dec;9
417;dec_b;31
417;dec_w;21
417;con;9
417;con_b;34
417;con_w;62
417;inc;9
417;inc_b;62
417;inc_w;25
417;osc;9
418;osc_b;59
418;osc_w;18
418;dec;9
418;dec_b;31
418;dec_w;21
418;con;9
418;con_b;34
418;con_w;62
418;inc;9
418;inc_b;62
418;inc_w;25
418;osc;9
419;osc_b;56
419;osc_w;18
419;dec;9
419;dec_b;31
419;dec_w;21
419;con;9
419;con_b;34
419;con_w;62
419;inc;9
419;inc_b;62
419;inc_w;25
419;osc;9
420;osc_b;56
420;osc_w;18
420;dec;9
420;dec_b;31
420;dec_w;25
420;con;9
420;con_b;34
420;con_w;62
420;inc;9
420;inc_b;62
420;inc_w;25
420;osc;9
421;osc_b;56
421;osc_w;18
421;dec;9
421;dec_b;31
421;dec_w;25
421;con;9
421;con_b;34
421;con_w;62
421;inc;9
421;inc_b;62
421;inc_w;25
421;osc;9
422;osc_b;56
422;osc_w;15
422;dec;9
422;dec_b;31
422;dec_w;25
422;con;9
422;con_b;34
422;con_w;65
422;inc;9
422;inc_b;62
422;inc_w;25
422;osc;9
423;osc_b;56
423;osc_w;15
423;dec;9
423;dec_b;31
423;dec_w;25
423;con;9
423;con_b;34
423;con_w;65
423;inc;9
423;inc_b;62
423;inc_w;25
423;osc;9
424;osc_b;56
424;osc_w;15
424;dec;9
424;dec_b;31
424;dec_w;25
424;con;9
424;con_b;34
424;con_w;65
424;inc;9
424;inc_b;62
424;inc_w;25
424;osc;9
425;osc_b;56
425;osc_w;15
425;dec;9
425;dec_b;31
425;dec_w;25
425;con;9
425;con_b;34
425;con_w;65
425;inc;9
425;inc_b;62
425;inc_w;21
425;osc;9
426;osc_b;56
426;osc_w;15
426;dec;9
426;dec_b;31
426;dec_w;25
426;con;9
426;con_b;34
426;con_w;65
426;inc;9
426;inc_b;62
426;inc_w;21
426;osc;9
427;osc_b;56
427;osc_w;15
427;dec;9
427;dec_b;31
427;dec_w;25
427;con;9
427;con_b;34
427;con_w;68
427;inc;9
427;inc_b;65
427;inc_w;21
427;osc;9
428;osc_b;56
428;osc_w;15
428;dec;9
428;dec_b;31
428;dec_w;25
428;con;9
428;con_b;34
428;con_w;68
428;inc;9
428;inc_b;65
428;inc_w;21
428;osc;9
429;osc_b;56
429;osc_w;15
429;dec;9
429;dec_b;31
429;dec_w;25
429;con;9
429;con_b;34
429;con_w;68
429;inc;9
429;inc_b;65
429;inc_w;21
429;osc;9
430;osc_b;56
430;osc_w;15
430;dec;9
430;dec_b;31
430;dec_w;25
430;con;9
430;con_b;34
430;con_w;68
430;inc;9
430;inc_b;65
430;inc_w;21
430;osc;9
431;osc_b;56
431;osc_w;15
431;dec;9
431;dec_b;31
431;dec_w;25
431;con;9
431;con_b;34
431;con_w;68
431;inc;9
431;inc_b;65
431;inc_w;18
431;osc;9
432;osc_b;56
432;osc_w;15
432;dec;9
432;dec_b;31
432;dec_w;25
432;con;9
432;con_b;34
432;con_w;68
432;inc;9
432;inc_b;65
432;inc_w;18
432;osc;9
433;osc_b;56
433;osc_w;15
433;dec;9
433;dec_b;31
433;dec_w;25
433;con;9
433;con_b;34
433;con_w;68
433;inc;9
433;inc_b;65
433;inc_w;18
433;osc;9
434;osc_b;56
434;osc_w;15
434;dec;9
434;dec_b;31
434;dec_w;25
434;con;9
434;con_b;34
434;con_w;68
434;inc;9
434;inc_b;65
434;inc_w;18
434;osc;9
435;osc_b;56
435;osc_w;15
435;dec;9
435;dec_b;31
435;dec_w;25
435;con;9
435;con_b;34
435;con_w;68
435;inc;9
435;inc_b;65
435;inc_w;18
435;osc;9
436;osc_b;56
436;osc_w;15
436;dec;9
436;dec_b;31
436;dec_w;25
436;con;9
436;con_b;34
436;con_w;68
436;inc;9
436;inc_b;65
436;inc_w;18
436;osc;9
437;osc_b;56
437;osc_w;15
437;dec;9
437;dec_b;31
437;dec_w;25
437;con;9
437;con_b;34
437;con_w;68
437;inc;9
437;inc_b;65
437;inc_w;18
437;osc;9
438;osc_b;56
438;osc_w;15
438;dec;9
438;dec_b;31
438;dec_w;25
438;con;9
438;con_b;34
438;con_w;68
438;inc;9
438;inc_b;65
438;inc_w;18
438;osc;9
439;osc_b;56
439;osc_w;15
439;dec;9
439;dec_b;31
439;dec_w;25
439;con;9
439;con_b;34
439;con_w;68
439;inc;9
439;inc_b;65
439;inc_w;18
439;osc;9
440;osc_b;56
440;osc_w;15
440;dec;9
440;dec_b;31
440;dec_w;25
440;con;9
440;con_b;34
440;con_w;68
440;inc;9
440;inc_b;65
440;inc_w;18
440;osc;9
441;osc_b;56
441;osc_w;15
441;dec;9
441;dec_b;31
441;dec_w;25
441;con;9
441;con_b;34
441;con_w;68
441;inc;9
441;inc_b;65
441;inc_w;18
441;osc;9
442;osc_b;56
442;osc_w;15
442;dec;9
442;dec_b;31
442;dec_w;25
442;con;9
442;con_b;34
442;con_w;68
442;inc;9
442;inc_b;65
442;inc_w;18
442;osc;9
443;osc_b;56
443;osc_w;15
443;dec;9
443;dec_b;31
443;dec_w;25
443;con;9
443;con_b;34
443;con_w;68
443;inc;9
443;inc_b;65
443;inc_w;18
443;osc;9
444;osc_b;56
444;osc_w;15
444;dec;9
444;dec_b;31
444;dec_w;25
444;con;9
444;con_b;34
444;con_w;68
444;inc;9
444;inc_b;65
444;inc_w;18
444;osc;9
445;osc_b;56
445;osc_w;15
445;dec;9
445;dec_b;31
445;dec_w;25
445;con;9
445;con_b;34
445;con_w;68
445;inc;9
445;inc_b;65
445;inc_w;18
445;osc;9
446;osc_b;56
446;osc_w;15
446;dec;9
446;dec_b;31
446;dec_w;25
446;con;9
446;con_b;34
446;con_w;68
446;inc;9
446;inc_b;65
446;inc_w;18
446;osc;9
447;osc_b;56
447;osc_w;18
447;dec;9
447;dec_b;31
447;dec_w;25
447;con;9
447;con_b;34
447;con_w;68
447;inc;9
447;inc_b;65
447;inc_w;18
447;osc;9
448;osc_b;56
448;osc_w;18
448;dec;9
448;dec_b;31
448;dec_w;25
448;con;9
448;con_b;34
448;con_w;68
448;inc;9
448;inc_b;68
448;inc_w;18
448;osc;9
449;osc_b;56
449;osc_w;18
449;dec;9
449;dec_b;31
449;dec_w;25
449;con;9
449;con_b;34
449;con_w;68
449;inc;9
449;inc_b;68
449;inc_w;18
449;osc;9
450;osc_b;56
450;osc_w;18
450;dec;9
450;dec_b;31
450;dec_w;21
450;con;9
450;con_b;34
450;con_w;68
450;inc;9
450;inc_b;68
450;inc_w;15
450;osc;9
451;osc_b;56
451;osc_w;18
451;dec;9
451;dec_b;31
451;dec_w;21
451;con;9
451;con_b;34
451;con_w;68
451;inc;9
451;inc_b;68
451;inc_w;15
451;osc;9
452;osc_b;56
452;osc_w;18
452;dec;9
452;dec_b;31
452;dec_w;21
452;con;9
452;con_b;31
452;con_w;71
452;inc;9
452;inc_b;68
452;inc_w;15
452;osc;9
453;osc_b;56
453;osc_w;18
453;dec;9
453;dec_b;31
453;dec_w;21
453;con;9
453;con_b;31
453;con_w;71
453;inc;9
453;inc_b;68
453;inc_w;15
453;osc;9
454;osc_b;56
454;osc_w;18
454;dec;9
454;dec_b;31
454;dec_w;21
454;con;9
454;con_b;31
454;con_w;71
454;inc;9
454;inc_b;68
454;inc_w;15
454;osc;9
455;osc_b;56
455;osc_w;18
455;dec;9
455;dec_b;31
455;dec_w;21
455;con;9
455;con_b;31
455;con_w;71
455;inc;9
455;inc_b;68
455;inc_w;15
455;osc;9
456;osc_b;56
456;osc_w;18
456;dec;9
456;dec_b;34
456;dec_w;21
456;con;9
456;con_b;31
456;con_w;71
456;inc;9
456;inc_b;68
456;inc_w;15
456;osc;9
457;osc_b;56
457;osc_w;18
457;dec;9
457;dec_b;34
457;dec_w;21
457;con;9
457;con_b;31
457;con_w;71
457;inc;9
457;inc_b;68
457;inc_w;18
457;osc;9
458;osc_b;56
458;osc_w;18
458;dec;9
458;dec_b;34
458;dec_w;21
458;con;9
458;con_b;31
458;con_w;71
458;inc;9
458;inc_b;68
458;inc_w;18
458;osc;9
459;osc_b;56
459;osc_w;15
459;dec;9
459;dec_b;34
459;dec_w;21
459;con;9
459;con_b;31
459;con_w;71
459;inc;9
459;inc_b;68
459;inc_w;18
459;osc;9
460;osc_b;56
460;osc_w;15
460;dec;9
460;dec_b;34
460;dec_w;21
460;con;9
460;con_b;31
460;con_w;71
460;inc;9
460;inc_b;68
460;inc_w;18
460;osc;9
461;osc_b;59
461;osc_w;15
461;dec;9
461;dec_b;34
461;dec_w;21
461;con;9
461;con_b;31
461;con_w;71
461;inc;9
461;inc_b;65
461;inc_w;18
461;osc;9
462;osc_b;59
462;osc_w;15
462;dec;9
462;dec_b;34
462;dec_w;21
462;con;9
462;con_b;31
462;con_w;71
462;inc;9
462;inc_b;65
462;inc_w;18
462;osc;9
463;osc_b;59
463;osc_w;15
463;dec;9
463;dec_b;34
463;dec_w;21
463;con;9
463;con_b;31
463;con_w;71
463;inc;9
463;inc_b;65
463;inc_w;18
463;osc;9
464;osc_b;59
464;osc_w;6
464;dec;9
464;dec_b;34
464;dec_w;21
464;con;9
464;con_b;31
464;con_w;71
464;inc;9
464;inc_b;59
464;inc_w;18
464;osc;9
465;osc_b;59
465;osc_w;6
465;dec;9
465;dec_b;34
465;dec_w;18
465;con;9
465;con_b;31
465;con_w;71
465;inc;9
465;inc_b;56
465;inc_w;18
465;osc;9
466;osc_b;59
466;osc_w;6
466;dec;9
466;dec_b;34
466;dec_w;18
466;con;9
466;con_b;31
466;con_w;71
466;inc;9
466;inc_b;50
466;inc_w;18
466;osc;9
467;osc_b;59
467;osc_w;6
467;dec;9
467;dec_b;34
467;dec_w;18
467;con;9
467;con_b;31
467;con_w;71
467;inc;9
467;inc_b;50
467;inc_w;18
467;osc;9
468;osc_b;62
468;osc_w;6
468;dec;9
468;dec_b;34
468;dec_w;18
468;con;9
468;con_b;31
468;con_w;71
468;inc;9
468;inc_b;50
468;inc_w;18
468;osc;9
469;osc_b;62
469;osc_w;6
469;dec;9
469;dec_b;34
469;dec_w;18
469;con;9
469;con_b;31
469;con_w;71
469;inc;9
469;inc_b;46
469;inc_w;18
469;osc;9
470;osc_b;62
470;osc_w;6
470;dec;9
470;dec_b;37
470;dec_w;18
470;con;9
470;con_b;34
470;con_w;71
470;inc;9
470;inc_b;46
470;inc_w;18
470;osc;9
471;osc_b;62
471;osc_w;6
471;dec;9
471;dec_b;37
471;dec_w;18
471;con;9
471;con_b;34
471;con_w;71
471;inc;9
471;inc_b;46
471;inc_w;18
471;osc;9
472;osc_b;62
472;osc_w;6
472;dec;9
472;dec_b;37
472;dec_w;15
472;con;9
472;con_b;34
472;con_w;71
472;inc;9
472;inc_b;43
472;inc_w;18
472;osc;9
473;osc_b;62
473;osc_w;6
473;dec;9
473;dec_b;37
473;dec_w;15
473;con;9
473;con_b;37
473;con_w;68
473;inc;9
473;inc_b;43
473;inc_w;18
473;osc;9
474;osc_b;62
474;osc_w;6
474;dec;9
474;dec_b;37
474;dec_w;15
474;con;9
474;con_b;37
474;con_w;68
474;inc;9
474;inc_b;43
474;inc_w;21
474;osc;9
475;osc_b;62
475;osc_w;6
475;dec;9
475;dec_b;37
475;dec_w;15
475;con;9
475;con_b;37
475;con_w;68
475;inc;9
475;inc_b;43
475;inc_w;21
475;osc;9
476;osc_b;62
476;osc_w;6
476;dec;9
476;dec_b;37
476;dec_w;15
476;con;9
476;con_b;37
476;con_w;68
476;inc;9
476;inc_b;43
476;inc_w;21
476;osc;9
477;osc_b;62
477;osc_w;6
477;dec;9
477;dec_b;37
477;dec_w;15
477;con;9
477;con_b;37
477;con_w;68
477;inc;9
477;inc_b;43
477;inc_w;21
477;osc;9
478;osc_b;62
478;osc_w;6
478;dec;9
478;dec_b;37
478;dec_w;15
478;con;9
478;con_b;37
478;con_w;68
478;inc;9
478;inc_b;43
478;inc_w;21
478;osc;9
479;osc_b;62
479;osc_w;6
479;dec;9
479;dec_b;37
479;dec_w;15
479;con;9
479;con_b;37
479;con_w;68
479;inc;9
479;inc_b;43
479;inc_w;21
479;osc;9
480;osc_b;62
480;osc_w;6
480;dec;9
480;dec_b;37
480;dec_w;15
480;con;9
480;con_b;25
480;con_w;68
480;inc;9
480;inc_b;43
480;inc_w;21
480;osc;9
481;osc_b;62
481;osc_w;6
481;dec;9
481;dec_b;37
481;dec_w;15
481;con;9
481;con_b;25
481;con_w;68
481;inc;9
481;inc_b;43
481;inc_w;21
481;osc;9
482;osc_b;62
482;osc_w;6
482;dec;9
482;dec_b;37
482;dec_w;18
482;con;9
482;con_b;25
482;con_w;68
482;inc;9
482;inc_b;43
482;inc_w;21
482;osc;9
483;osc_b;62
483;osc_w;6
483;dec;9
483;dec_b;37
483;dec_w;18
483;con;9
483;con_b;25
483;con_w;68
483;inc;9
483;inc_b;43
483;inc_w;25
483;osc;9
484;osc_b;62
484;osc_w;6
484;dec;9
484;dec_b;37
484;dec_w;18
484;con;9
484;con_b;25
484;con_w;68
484;inc;9
484;inc_b;43
484;inc_w;25
484;osc;9
485;osc_b;62
485;osc_w;6
485;dec;9
485;dec_b;37
485;dec_w;18
485;con;9
485;con_b;28
485;con_w;68
485;inc;9
485;inc_b;43
485;inc_w;25
485;osc;9
486;osc_b;62
486;osc_w;6
486;dec;9
486;dec_b;37
486;dec_w;18
486;con;9
486;con_b;28
486;con_w;68
486;inc;9
486;inc_b;43
486;inc_w;25
486;osc;9
487;osc_b;62
487;osc_w;6
487;dec;9
487;dec_b;37
487;dec_w;18
487;con;9
487;con_b;28
487;con_w;68
487;inc;9
487;inc_b;43
487;inc_w;25
487;osc;9
488;osc_b;62
488;osc_w;6
488;dec;9
488;dec_b;37
488;dec_w;21
488;con;9
488;con_b;28
488;con_w;68
488;inc;9
488;inc_b;43
488;inc_w;25
488;osc;9
489;osc_b;62
489;osc_w;6
489;dec;9
489;dec_b;37
489;dec_w;21
489;con;9
489;con_b;28
489;con_w;68
489;inc;9
489;inc_b;43
489;inc_w;25
489;osc;9
490;osc_b;62
490;osc_w;6
490;dec;9
490;dec_b;37
490;dec_w;21
490;con;9
490;con_b;25
490;con_w;68
490;inc;9
490;inc_b;43
490;inc_w;25
490;osc;9
491;osc_b;65
491;osc_w;6
491;dec;9
491;dec_b;37
491;dec_w;21
491;con;9
491;con_b;25
491;con_w;68
491;inc;9
491;inc_b;43
491;inc_w;25
491;osc;9
492;osc_b;65
492;osc_w;6
492;dec;9
492;dec_b;37
492;dec_w;21
492;con;9
492;con_b;25
492;con_w;68
492;inc;9
492;inc_b;43
492;inc_w;25
492;osc;9
493;osc_b;65
493;osc_w;6
493;dec;9
493;dec_b;37
493;dec_w;21
493;con;9
493;con_b;25
493;con_w;68
493;inc;9
493;inc_b;43
493;inc_w;25
493;osc;9
494;osc_b;65
494;osc_w;6
494;dec;9
494;dec_b;37
494;dec_w;18
494;con;9
494;con_b;25
494;con_w;68
494;inc;9
494;inc_b;43
494;inc_w;25
494;osc;9
495;osc_b;65
495;osc_w;6
495;dec;9
495;dec_b;37
495;dec_w;18
495;con;9
495;con_b;28
495;con_w;71
495;inc;9
495;inc_b;43
495;inc_w;28
495;osc;9
496;osc_b;65
496;osc_w;6
496;dec;9
496;dec_b;37
496;dec_w;18
496;con;9
496;con_b;28
496;con_w;71
496;inc;9
496;inc_b;43
496;inc_w;28
496;osc;9
497;osc_b;65
497;osc_w;6
497;dec;9
497;dec_b;37
497;dec_w;18
497;con;9
497;con_b;28
497;con_w;71
497;inc;9
497;inc_b;43
497;inc_w;28
497;osc;9
498;osc_b;65
498;osc_w;6
498;dec;9
498;dec_b;37
498;dec_w;18
498;con;9
498;con_b;28
498;con_w;71
498;inc;9
498;inc_b;46
