id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;1;0;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;1;0;1
10;0.0;1;0;0;2
11;0.0;1;0;0;3
12;0.0;1;1;0;1
13;0.0;1;0;0;2
14;0.0;1;0;0;3
15;0.0;1;1;0;1
16;0.0;1;0;0;2
17;0.0;1;0;0;3
18;98.44;1;1;0;1
19;0.0;1;0;0;2
20;0.0;1;0;0;3
21;97.73;1;2;6;1
22;0.0;1;1;0;2
23;0.0;1;0;0;3
24;95.95;1;2;6;1
25;0.0;1;1;0;2
26;0.0;1;0;0;3
27;93.47;1;2;6;1
28;0.0;1;1;0;2
29;0.0;1;0;0;3
30;88.5;1;2;6;1
31;0.0;1;1;0;2
32;0.0;1;0;0;3
33;78.56;1;2;6;1
34;0.0;1;1;0;2
35;0.0;1;0;0;3
36;58.69;1;2;6;1
37;0.0;1;1;0;2
38;0.0;1;0;0;3
39;63.05;1;3;5;1
40;56.94;1;1;0;2
41;0.0;1;0;0;3
42;95.77;1;3;5;1
43;98.44;1;1;0;2
44;0.0;1;0;0;3
45;92.02;1;3;5;1
46;98.44;1;1;0;2
47;0.0;1;0;0;3
48;85.59;1;3;5;1
49;97.31;1;2;7;2
50;0.0;1;1;0;3
51;72.75;1;3;5;1
52;95.52;1;2;7;2
53;0.0;1;1;0;3
54;47.06;1;3;5;1
55;92.59;1;2;7;2
56;0.0;1;1;0;3
57;52.69;1;3;5;1
58;86.75;1;2;7;2
59;0.0;1;1;0;3
60;63.94;1;3;5;1
61;75.06;1;2;7;2
62;0.0;1;1;0;3
63;98.44;1;3;5;1
64;51.69;1;2;7;2
65;0.0;1;1;0;3
66;98.44;1;3;5;1
67;76.94;1;2;7;2
68;73.33;1;1;0;3
69;98.44;1;3;5;1
70;96.97;1;2;6;2
71;94.67;1;2;6;3
72;98.44;1;3;5;1
73;93.94;1;2;6;2
74;89.36;1;2;6;3
75;98.44;1;3;5;1
76;87.88;1;2;6;2
77;80.11;1;2;6;3
78;98.44;1;3;5;1
79;75.75;1;2;6;2
80;61.78;1;2;6;3
81;98.44;1;3;5;1
82;51.52;1;2;6;2
83;25.13;1;2;6;3
84;98.44;1;3;5;1
85;3.03;1;2;6;2
86;22.81;1;2;6;3
87;98.44;1;3;5;1
88;0.06;1;2;6;2
89;45.25;1;2;5;3
90;98.44;1;3;5;1
91;0.13;1;2;6;2
92;89.52;1;2;5;3
93;98.44;1;3;5;1
94;0.25;1;2;6;2
95;90.03;1;2;5;3
96;98.44;1;3;5;1
97;0.5;1;2;6;2
98;80.08;1;2;5;3
99;98.44;1;3;5;1
100;0.0;1;2;6;2
101;60.16;1;2;5;3
102;98.44;1;3;5;1
103;0.0;1;2;6;2
104;20.31;1;2;5;3
