id;mtotal;vms;clock;lastclocktime;stage
1254;31.07;6;29;13;1
1255;18.35;7;23;9;2
1256;3.71;2;10;148;3
1257;31.16;6;29;13;1
1258;20.28;6;24;16;2
1259;7.2;2;10;148;3
1260;28.49;6;29;13;1
1261;11.77;6;24;16;2
1262;15.75;2;10;148;3
1263;23.33;6;29;13;1
1264;8.94;6;24;16;2
1265;33.06;2;10;148;3
1266;25.65;6;29;13;1
1267;3.74;6;24;16;2
1268;54.19;2;10;148;3
1269;21.74;6;29;13;1
1270;3.28;6;24;16;2
1271;59.44;2;10;148;3
1272;6.74;6;29;13;1
1273;7.28;6;24;16;2
1274;69.94;2;10;148;3
1275;2.24;6;29;13;1
1276;15.52;6;24;16;2
1277;91.44;2;10;148;3
1278;3.91;6;29;13;1
1279;28.38;6;24;16;2
1280;98.44;2;10;148;3
1281;7.65;5;30;16;1
1282;41.07;6;24;16;2
1283;98.44;2;10;148;3
1284;15.13;5;30;16;1
1285;54.84;6;24;16;2
1286;98.44;2;10;148;3
1287;13.79;5;30;16;1
1288;68.37;6;24;16;2
1289;98.44;2;10;148;3
1290;11.66;5;30;16;1
1291;72.14;6;24;16;2
1292;98.44;2;10;148;3
1293;7.75;5;30;16;1
1294;61.61;6;24;16;2
1295;98.44;2;10;148;3
1296;10.49;5;30;16;1
1297;47.73;5;25;12;2
1298;98.44;2;10;148;3
1299;21.42;5;30;16;1
1300;32.46;5;25;12;2
1301;98.44;2;10;148;3
1302;42.91;5;30;16;1
1303;20.68;5;25;12;2
1304;98.44;2;10;148;3
1305;63.43;5;31;8;1
1306;8.33;5;25;12;2
1307;98.44;2;10;148;3
1308;67.66;4;31;8;1
1309;2.47;5;25;12;2
1310;98.44;2;10;148;3
1311;54.74;4;31;8;1
1312;5.54;5;25;12;2
1313;98.44;2;10;148;3
1314;24.77;4;31;8;1
1315;11.43;5;25;12;2
1316;98.44;2;10;148;3
1317;10.07;4;31;8;1
1318;23.39;5;25;12;2
1319;98.44;2;10;148;3
1320;4.29;4;31;8;1
1321;31.79;5;25;12;2
1322;98.44;2;10;148;3
1323;8.63;4;31;8;1
1324;44.64;5;25;12;2
1325;98.44;2;10;148;3
1326;16.77;4;32;5;1
1327;60.34;5;25;12;2
1328;98.44;2;10;148;3
1329;33.08;4;32;5;1
1330;61.93;5;25;12;2
1331;98.44;2;10;148;3
1332;61.26;4;32;5;1
