id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;1;0;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;1;0;1
10;0.0;1;0;0;2
11;0.0;1;0;0;3
12;0.0;1;1;0;1
13;0.0;1;0;0;2
14;0.0;1;0;0;3
15;0.0;1;1;0;1
16;0.0;1;0;0;2
17;0.0;1;0;0;3
18;97.3;1;2;6;1
19;0.0;1;1;0;2
20;0.0;1;0;0;3
21;95.72;1;2;6;1
22;0.0;1;1;0;2
23;0.0;1;0;0;3
24;93.0;1;2;6;1
25;0.0;1;1;0;2
26;0.0;1;0;0;3
27;87.56;1;2;6;1
28;0.0;1;1;0;2
29;0.0;1;0;0;3
30;76.69;1;2;6;1
31;0.0;1;1;0;2
32;0.0;1;0;0;3
33;54.94;1;2;6;1
34;0.0;1;1;0;2
35;0.0;1;0;0;3
36;84.44;1;3;5;1
37;69.94;1;1;0;2
38;0.0;1;0;0;3
39;97.06;1;3;5;1
40;79.44;1;1;0;2
41;0.0;1;0;0;3
42;95.09;1;3;5;1
43;97.41;1;1;0;2
44;0.0;1;0;0;3
45;91.75;1;3;5;1
46;95.13;1;2;8;2
47;0.0;1;1;0;3
48;85.06;1;3;5;1
49;91.81;1;2;8;2
50;0.0;1;1;0;3
51;71.69;1;3;5;1
52;85.19;1;2;8;2
53;0.0;1;1;0;3
54;44.94;1;3;5;1
55;71.94;1;2;8;2
56;0.0;1;1;0;3
57;79.44;1;3;5;1
58;45.44;1;2;8;2
59;0.0;1;1;0;3
60;98.44;1;3;5;1
61;58.44;1;2;8;2
62;0.0;1;1;0;3
63;98.44;1;3;5;1
64;98.44;1;2;8;2
65;97.41;1;1;0;3
66;98.44;1;3;5;1
67;97.48;1;2;6;2
68;96.81;1;2;6;3
69;98.44;1;3;5;1
70;94.98;1;2;6;2
71;94.59;1;2;6;3
72;98.44;1;3;5;1
73;89.97;1;2;6;2
74;90.75;1;2;6;3
75;98.44;1;3;5;1
76;79.95;1;2;6;2
77;83.06;1;2;6;3
78;98.44;1;3;5;1
79;59.91;1;2;6;2
80;67.69;1;2;6;3
81;98.44;1;3;5;1
82;19.81;1;2;6;2
83;38.66;1;2;6;3
84;98.44;1;3;5;1
85;0.63;1;2;6;2
86;77.31;1;2;5;3
87;98.44;1;3;5;1
88;0.27;1;2;6;2
89;92.63;1;2;5;3
90;98.44;1;3;5;1
91;0.55;1;2;6;2
92;85.25;1;2;5;3
93;98.44;1;3;5;1
94;0.09;1;2;6;2
95;70.5;1;2;5;3
96;98.44;1;3;5;1
97;0.19;1;2;6;2
98;41.0;1;2;5;3
99;98.44;1;3;5;1
100;0.38;1;2;6;2
101;0.0;1;2;5;3
102;98.44;1;3;5;1
103;0.75;1;2;6;2
104;0.02;1;2;5;3
