id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;1;0;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;1;0;1
10;0.0;1;0;0;2
11;0.0;1;0;0;3
12;0.0;1;1;0;1
13;0.0;1;0;0;2
14;0.0;1;0;0;3
15;0.0;1;1;0;1
16;0.0;1;0;0;2
17;0.0;1;0;0;3
18;80.69;1;1;0;1
19;0.0;1;0;0;2
20;0.0;1;0;0;3
21;95.81;1;2;6;1
22;0.0;1;1;0;2
23;0.0;1;0;0;3
24;92.06;1;2;6;1
25;0.0;1;1;0;2
26;0.0;1;0;0;3
27;85.69;1;2;6;1
28;0.0;1;1;0;2
29;0.0;1;0;0;3
30;72.94;1;2;6;1
31;0.0;1;1;0;2
32;0.0;1;0;0;3
33;47.44;1;2;6;1
34;0.0;1;1;0;2
35;0.0;1;0;0;3
36;44.44;1;2;6;1
37;0.0;1;1;0;2
38;0.0;1;0;0;3
39;61.19;1;3;5;1
40;86.44;1;1;0;2
41;0.0;1;0;0;3
42;95.14;1;3;5;1
43;97.91;1;1;0;2
44;0.0;1;0;0;3
45;91.84;1;3;5;1
46;96.06;1;2;7;2
47;0.0;1;1;0;3
48;85.25;1;3;5;1
49;92.38;1;2;7;2
50;0.0;1;1;0;3
51;72.06;1;3;5;1
52;86.31;1;2;7;2
53;0.0;1;1;0;3
54;45.69;1;3;5;1
55;74.19;1;2;7;2
56;0.0;1;1;0;3
57;72.94;1;3;5;1
58;49.94;1;2;7;2
59;0.0;1;1;0;3
60;98.44;1;3;5;1
61;35.44;1;2;7;2
62;0.0;1;1;0;3
63;98.44;1;3;5;1
64;56.44;1;2;7;2
65;82.2;1;1;0;3
66;98.44;1;3;5;1
67;97.67;1;2;6;2
68;94.42;1;2;5;3
69;98.44;1;3;5;1
70;95.34;1;2;6;2
71;90.2;1;2;5;3
72;98.44;1;3;5;1
73;90.69;1;2;6;2
74;81.77;1;2;5;3
75;98.44;1;3;5;1
76;81.38;1;2;6;2
77;65.09;1;2;5;3
78;98.44;1;3;5;1
79;62.75;1;2;6;2
80;31.75;1;2;5;3
81;98.44;1;3;5;1
82;25.52;1;2;6;2
83;44.06;1;2;5;3
84;98.44;1;3;5;1
85;0.03;1;2;6;2
86;87.83;1;2;5;3
87;98.44;1;3;5;1
88;0.06;1;2;6;2
89;88.66;1;2;5;3
90;98.44;1;3;5;1
91;0.13;1;2;6;2
92;90.33;1;2;5;3
93;98.44;1;3;5;1
94;0.27;1;2;6;2
95;80.66;1;2;5;3
96;98.44;1;3;5;1
97;0.53;1;2;6;2
98;61.33;1;2;5;3
99;98.44;1;3;5;1
100;0.06;1;2;6;2
101;22.66;1;2;5;3
102;98.44;1;3;5;1
103;0.13;1;2;6;2
104;0.33;1;2;5;3
