id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;1;0;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;1;0;1
10;0.0;1;0;0;2
11;0.0;1;0;0;3
12;0.0;1;1;0;1
13;0.0;1;0;0;2
14;0.0;1;0;0;3
15;0.0;1;1;0;1
16;0.0;1;0;0;2
17;0.0;1;0;0;3
18;98.28;1;2;6;1
19;0.0;1;0;0;2
20;0.0;1;0;0;3
21;96.78;1;2;6;1
22;0.0;1;1;0;2
23;0.0;1;0;0;3
24;95.13;1;2;6;1
25;0.0;1;1;0;2
26;0.0;1;0;0;3
27;91.81;1;2;6;1
28;0.0;1;1;0;2
29;0.0;1;0;0;3
30;85.19;1;2;6;1
31;0.0;1;1;0;2
32;0.0;1;0;0;3
33;71.94;1;2;6;1
34;0.0;1;1;0;2
35;0.0;1;0;0;3
36;54.78;1;3;5;1
37;0.0;1;1;0;2
38;0.0;1;0;0;3
39;95.77;1;3;5;1
40;98.44;1;1;0;2
41;0.0;1;0;0;3
42;93.09;1;3;5;1
43;98.44;1;1;0;2
44;0.0;1;0;0;3
45;87.75;1;3;5;1
46;97.27;1;2;7;2
47;0.0;1;1;0;3
48;77.06;1;3;5;1
49;95.42;1;2;7;2
50;0.0;1;1;0;3
51;55.69;1;3;5;1
52;92.41;1;2;7;2
53;0.0;1;1;0;3
54;54.94;1;3;5;1
55;86.38;1;2;7;2
56;0.0;1;1;0;3
57;98.44;1;3;5;1
58;74.31;1;2;7;2
59;0.0;1;1;0;3
60;98.44;1;3;5;1
61;50.19;1;2;7;2
62;0.0;1;1;0;3
63;98.44;1;3;5;1
64;76.94;1;2;7;2
65;98.44;1;1;0;3
66;98.44;1;3;5;1
67;97.19;1;2;7;2
68;97.27;1;1;0;3
69;98.44;1;3;5;1
70;94.39;1;2;7;2
71;95.14;1;2;7;3
72;98.44;1;3;5;1
73;88.8;1;2;7;2
74;91.84;1;2;7;3
75;98.44;1;3;5;1
76;77.61;1;2;7;2
77;85.25;1;2;7;3
78;98.44;1;3;5;1
79;55.23;1;2;7;2
80;72.06;1;2;7;3
81;98.44;1;3;5;1
82;10.47;1;2;7;2
83;45.69;1;2;7;3
84;98.44;1;3;5;1
85;0.94;1;2;7;2
86;67.72;1;2;5;3
87;98.44;1;3;5;1
88;0.89;1;2;7;2
89;96.44;1;2;5;3
90;98.44;1;3;5;1
91;0.78;1;2;7;2
92;92.89;1;2;5;3
93;98.44;1;3;5;1
94;0.58;1;2;7;2
95;85.8;1;2;5;3
96;98.44;1;3;5;1
97;0.17;1;2;7;2
98;71.61;1;2;5;3
99;98.44;1;3;5;1
100;0.34;1;2;7;2
101;43.22;1;2;5;3
102;98.44;1;3;5;1
103;0.7;1;2;7;2
104;0.44;1;2;5;3
