id;mtotal;vms;clock;lastclocktime;stage
1528;73.17;3;14;11;2
1529;98.44;1;10;44;3
1530;0.0;0;0;0;1
1531;47.54;3;14;11;2
1532;98.44;1;10;44;3
1533;0.0;0;0;0;1
1534;27.65;3;14;11;2
1535;98.44;1;10;44;3
1536;0.0;0;0;0;1
1537;16.85;3;14;11;2
1538;98.44;1;10;44;3
1539;0.0;0;0;0;1
1540;35.27;3;14;11;2
1541;98.44;1;10;44;3
1542;0.0;0;0;0;1
1543;71.1;3;14;11;2
1544;98.44;1;10;44;3
1545;0.0;0;0;0;1
1546;87.1;3;14;11;2
1547;98.44;1;10;44;3
1548;0.0;0;0;0;1
1549;98.35;3;14;11;2
1550;98.44;1;10;44;3
1551;0.0;0;0;0;1
1552;98.17;3;14;11;2
1553;98.44;1;10;44;3
1554;0.0;0;0;0;1
1555;96.82;3;14;11;2
1556;98.44;1;10;44;3
1557;0.0;0;0;0;1
1558;93.64;3;15;11;2
1559;98.44;1;10;44;3
1560;0.0;0;0;0;1
1561;87.67;3;15;11;2
1562;98.44;1;10;44;3
1563;0.0;0;0;0;1
1564;76.56;3;15;11;2
1565;98.44;1;10;44;3
1566;0.0;0;0;0;1
1567;60.34;3;15;11;2
1568;98.44;1;10;44;3
1569;0.0;0;0;0;1
1570;27.92;3;15;11;2
1571;98.44;1;10;44;3
1572;0.0;0;0;0;1
1573;27.06;3;15;11;2
1574;98.44;1;10;44;3
1575;0.0;0;0;0;1
1576;54.31;3;16;5;2
1577;98.44;1;10;44;3
1578;0.0;0;0;0;1
1579;83.09;3;16;5;2
1580;98.44;1;10;44;3
1581;0.0;0;0;0;1
1582;89.92;3;16;5;2
1583;98.44;1;10;44;3
1584;0.0;0;0;0;1
1585;81.41;3;16;5;2
1586;98.44;1;10;44;3
1587;0.0;0;0;0;1
1588;64.38;3;16;5;2
1589;98.44;1;10;44;3
1590;0.0;0;0;0;1
1591;29.79;3;16;5;2
1592;98.44;1;10;44;3
1593;0.0;0;0;0;1
1594;47.96;3;17;5;2
1595;98.44;1;10;44;3
1596;0.0;0;0;0;1
1597;88.62;3;17;5;2
1598;98.44;1;10;44;3
1599;0.0;0;0;0;1
1600;87.2;4;18;1;2
1601;98.44;1;10;44;3
1602;0.0;0;0;0;1
1603;74.69;4;18;1;2
1604;98.44;1;10;44;3
1605;0.0;0;0;0;1
1606;50.26;4;18;1;2
1607;98.44;1;10;44;3
1608;0.0;0;0;0;1
1609;34.11;5;19;2;2
1610;98.44;1;10;44;3
1611;0.0;0;0;0;1
1612;44.26;5;19;2;2
1613;98.44;1;10;44;3
1614;0.0;0;0;0;1
1615;23.15;5;19;2;2
1616;98.44;1;10;44;3
1617;0.0;0;0;0;1
1618;28.72;5;19;2;2
1619;98.44;1;10;44;3
1620;0.0;0;0;0;1
1621;40.04;5;19;2;2
1622;98.44;1;10;44;3
1623;0.0;0;0;0;1
1624;23.92;5;20;4;2
1625;98.44;1;10;44;3
1626;0.0;0;0;0;1
1627;31.91;5;20;4;2
1628;98.44;1;10;44;3
1629;0.0;0;0;0;1
1630;62.77;5;20;4;2
1631;98.44;1;10;44;3
1632;0.0;0;0;0;1
1633;64.24;5;20;4;2
1634;98.44;1;10;44;3
1635;0.0;0;0;0;1
1636;38.25;5;21;4;2
1637;98.44;1;10;44;3
1638;0.0;0;0;0;1
1639;22.11;5;21;4;2
1640;98.44;1;10;44;3
1641;0.0;0;0;0;1
1642;38.95;5;21;4;2
1643;98.44;1;10;44;3
1644;0.0;0;0;0;1
1645;49.34;5;21;4;2
1646;98.44;1;10;44;3
1647;0.0;0;0;0;1
1648;38.95;5;21;4;2
1649;98.44;1;10;44;3
1650;0.0;0;0;0;1
1651;21.82;5;21;4;2
1652;98.44;1;10;44;3
1653;0.0;0;0;0;1
1654;20.87;5;21;4;2
1655;98.44;1;10;44;3
1656;0.0;0;0;0;1
1657;41.61;5;21;4;2
1658;98.44;1;10;44;3
1659;0.0;0;0;0;1
1660;74.79;5;22;7;2
1661;98.44;1;10;44;3
1662;0.0;0;0;0;1
1663;82.94;5;22;7;2
1664;98.44;1;10;44;3
1665;0.0;0;0;0;1
1666;72.33;5;22;7;2
1667;98.44;1;10;44;3
1668;0.0;0;0;0;1
1669;48.15;5;22;7;2
1670;98.44;1;10;44;3
1671;0.0;0;0;0;1
1672;31.96;5;22;7;2
1673;98.44;1;10;44;3
1674;0.0;0;0;0;1
1675;21.85;5;22;7;2
1676;98.44;1;10;44;3
1677;0.0;0;0;0;1
1678;34.08;5;22;7;2
1679;98.44;1;10;44;3
1680;0.0;0;0;0;1
1681;57.54;5;22;7;2
1682;98.44;1;10;44;3
1683;0.0;0;0;0;1
1684;73.68;5;23;7;2
1685;98.44;1;10;44;3
1686;0.0;0;0;0;1
1687;78.43;5;23;7;2
1688;98.44;1;10;44;3
1689;0.0;0;0;0;1
1690;63.5;5;23;7;2
1691;98.44;1;10;44;3
1692;0.0;0;0;0;1
1693;29.63;5;23;7;2
1694;98.44;1;10;44;3
1695;0.0;0;0;0;1
1696;10.25;5;23;7;2
1697;98.44;1;10;44;3
1698;0.0;0;0;0;1
1699;9.88;5;23;7;2
1700;98.44;1;10;44;3
1701;0.0;0;0;0;1
1702;21.33;5;23;7;2
1703;98.44;1;10;44;3
1704;0.0;0;0;0;1
1705;40.23;5;23;7;2
1706;98.44;1;10;44;3
1707;0.0;0;0;0;1
1708;53.01;5;23;7;2
1709;98.44;1;10;44;3
1710;0.0;0;0;0;1
1711;67.28;5;23;7;2
1712;98.44;1;10;44;3
1713;0.0;0;0;0;1
1714;85.45;5;23;7;2
1715;98.44;1;10;44;3
1716;0.0;0;0;0;1
1717;94.98;5;23;7;2
1718;98.44;1;10;44;3
1719;0.0;0;0;0;1
1720;90.06;5;24;11;2
1721;98.44;1;10;44;3
1722;0.0;0;0;0;1
1723;80.17;5;24;11;2
1724;98.44;1;10;44;3
1725;0.0;0;0;0;1
1726;60.78;5;24;11;2
1727;98.44;1;10;44;3
1728;0.0;0;0;0;1
1729;42.25;5;24;11;2
1730;98.44;1;10;44;3
1731;0.0;0;0;0;1
1732;15.27;5;24;11;2
