id;mtotal;vms;clock;lastclocktime;stage
533;8.49;3;19;12;3
534;43.58;4;21;13;1
535;0.38;4;20;10;2
536;18.21;3;19;12;3
537;23.06;4;21;13;1
538;1.16;4;20;10;2
539;37.64;3;19;12;3
540;13.42;4;21;13;1
541;3.15;4;20;10;2
542;65.4;3;19;12;3
543;19.12;4;21;13;1
544;7.52;4;20;10;2
545;91.7;3;19;12;3
546;38.91;4;21;13;1
547;16.61;4;20;10;2
548;93.07;3;19;12;3
549;67.88;4;21;13;1
550;33.82;4;20;10;2
551;86.14;3;19;10;3
552;79.15;4;21;13;1
553;48.55;4;20;10;2
554;72.3;3;19;10;3
555;79.52;4;21;13;1
556;72.55;4;20;10;2
557;44.94;3;19;10;3
558;76.29;4;21;10;1
559;92.74;4;21;9;2
560;18.54;3;19;10;3
561;54.33;4;22;10;1
562;85.5;3;21;9;2
563;0.42;4;20;10;3
564;33.94;4;22;10;1
565;71.01;3;21;9;2
566;0.54;4;20;10;3
567;17.02;4;22;10;1
568;55.77;3;21;9;2
569;1.14;4;20;10;3
570;9.83;4;22;10;1
571;36.55;3;21;9;2
572;2.04;4;20;10;3
573;6.45;4;22;10;1
574;12.86;3;21;9;2
575;4.16;4;20;10;3
576;13.79;4;22;10;1
577;0.86;3;21;9;2
578;9.52;4;20;10;3
579;27.87;4;22;10;1
580;1.58;3;21;9;2
581;19.87;4;20;10;3
582;38.76;4;22;10;1
583;4.39;3;21;9;2
584;38.5;4;20;10;3
585;52.68;4;22;10;1
586;9.67;3;21;9;2
587;52.13;4;20;10;3
588;55.26;4;22;10;1
589;20.23;3;21;9;2
590;56.27;4;20;10;3
591;60.41;4;22;10;1
592;41.69;3;21;9;2
593;64.44;4;20;10;3
594;48.47;4;22;10;1
595;75.6;3;21;9;2
596;52.77;4;20;10;3
597;31.09;4;22;10;1
598;98.44;3;21;9;2
599;37.43;4;20;10;3
600;29.33;4;23;13;1
601;98.44;3;21;9;2
602;26.11;4;20;10;3
603;32.41;4;23;13;1
604;97.92;3;21;9;2
605;27.23;4;20;10;3
606;23.13;4;23;13;1
607;96.51;3;22;12;2
608;21.95;4;20;10;3
609;22.08;4;23;13;1
610;93.01;3;22;12;2
611;19.09;4;20;10;3
612;19.41;4;23;13;1
613;86.03;3;22;12;2
614;12.93;4;20;10;3
615;14.28;4;23;13;1
616;72.37;3;22;12;2
617;1.25;4;20;10;3
618;19.92;4;23;13;1
619;45.47;3;22;12;2
620;2.9;4;20;10;3
621;40.95;4;23;13;1
622;25.38;3;22;12;2
623;5.69;4;20;10;3
624;63.97;4;23;13;1
625;9.99;3;22;12;2
626;11.78;4;20;10;3
627;60.13;4;23;13;1
628;21.54;3;22;12;2
629;12.45;4;20;10;3
630;73.43;4;23;13;1
631;44.31;3;22;12;2
632;25.05;4;20;10;3
633;85.64;4;23;13;1
634;69.85;3;22;12;2
635;24.85;4;20;10;3
636;84.64;4;24;11;1
637;94.6;3;22;12;2
638;23.7;4;21;25;3
639;82.29;4;24;11;1
640;98.03;3;22;12;2
641;22.17;4;21;25;3
642;64.58;4;24;11;1
643;96.81;3;22;12;2
644;19.09;4;21;25;3
645;53.1;4;24;11;1
646;94.05;3;23;12;2
647;13.13;4;21;25;3
648;31.6;4;24;11;1
649;88.1;3;23;12;2
650;1.16;4;21;25;3
651;13.5;4;24;11;1
652;76.2;3;23;12;2
653;2.74;4;21;25;3
654;5.04;4;24;11;1
655;52.79;3;23;12;2
656;5.77;4;21;25;3
657;10.37;4;24;11;1
658;32.45;3;23;12;2
659;11.32;4;21;25;3
660;21.41;4;24;11;1
661;17.09;3;23;12;2
662;23.08;4;21;25;3
663;31.84;4;24;11;1
664;7.33;3;23;12;2
665;33.95;4;21;25;3
666;39.34;4;24;11;1
667;15.36;3;23;12;2
668;43.44;4;21;25;3
669;44.69;4;24;11;1
670;31.96;3;23;12;2
671;44.67;4;21;25;3
672;55.41;4;24;11;1
