id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;2;1;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;1;0;2
8;0.0;1;0;0;3
9;0.0;1;3;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;1;1
13;0.0;1;2;2;2
14;0.0;1;1;0;3
15;0.0;1;3;1;1
16;0.0;1;2;2;2
17;0.0;1;1;0;3
18;74.19;1;4;2;1
19;0.0;1;2;1;2
20;0.0;1;1;0;3
21;49.39;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;2;1;3
24;67.8;1;4;2;1
25;57.69;1;3;1;2
26;0.0;1;2;0;3
27;76.16;1;4;2;1
28;64.94;1;3;1;2
29;0.0;1;2;0;3
30;78.17;1;5;2;1
31;41.33;1;3;1;2
32;38.55;1;2;0;3
33;56.73;1;5;2;1
34;41.97;1;4;3;2
35;68.09;1;3;0;3
36;67.03;1;5;2;1
37;44.5;1;4;3;2
38;37.34;1;3;0;3
39;70.63;1;5;2;1
40;89.56;1;4;3;2
41;38.25;1;3;0;3
42;77.81;1;5;2;1
43;86.39;1;4;3;2
44;9.09;1;3;2;3
45;57.19;1;5;2;1
46;72.8;1;4;3;2
47;17.2;1;4;2;3
48;60.08;1;5;6;1
49;52.59;1;4;3;2
50;34.31;1;4;2;3
51;95.25;1;6;6;1
52;85.19;1;5;3;2
53;70.19;1;4;2;3
54;92.06;1;6;6;1
55;70.81;1;5;3;2
56;67.16;1;4;2;3
57;85.69;1;6;6;1
58;43.19;1;5;3;2
59;35.09;1;4;2;3
60;72.94;1;6;6;1
61;6.94;1;5;3;2
62;32.2;1;4;2;3
63;47.44;1;6;6;1
64;14.44;1;5;3;2
65;63.41;1;4;2;3
66;51.44;1;6;6;1
67;30.44;1;5;3;2
68;68.81;1;4;2;3
69;98.36;1;6;6;1
70;62.44;1;5;3;2
71;37.64;1;4;2;3
72;96.73;1;7;6;1
73;98.23;1;5;3;2
74;25.3;1;4;2;3
75;95.03;1;7;6;1
76;96.52;1;6;7;2
77;0.59;1;5;2;3
78;91.63;1;7;6;1
79;94.59;1;6;7;2
80;1.5;1;5;2;3
81;84.81;1;7;6;1
82;90.75;1;6;7;2
83;4.56;1;5;2;3
84;71.19;1;7;6;1
85;83.06;1;6;7;2
86;10.69;1;5;2;3
87;48.94;1;7;6;1
88;67.69;1;6;7;2
89;21.94;1;5;2;3
90;98.44;1;7;6;1
91;49.94;1;6;7;2
92;44.05;1;5;2;3
93;98.44;1;7;6;1
94;98.44;1;6;7;2
95;88.09;1;5;5;3
96;98.38;1;7;6;1
97;97.02;1;6;7;2
98;92.19;1;6;5;3
99;96.77;1;8;9;1
100;94.05;1;7;7;2
101;84.83;1;6;5;3
102;94.34;1;8;9;1
103;89.44;1;7;7;2
104;71.22;1;6;5;3
