id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;2;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;0;1
13;0.0;1;1;0;2
14;0.0;1;0;0;3
15;0.0;1;3;0;1
16;0.0;1;1;0;2
17;0.0;1;0;0;3
18;59.02;1;3;0;1
19;0.0;1;2;2;2
20;0.0;1;1;0;3
21;65.03;1;4;2;1
22;0.0;1;3;1;2
23;0.0;1;1;0;3
24;62.06;1;4;2;1
25;0.0;1;3;1;2
26;0.0;1;2;1;3
27;54.41;1;4;2;1
28;73.75;1;3;1;2
29;0.0;1;2;0;3
30;77.38;1;4;2;1
31;69.06;1;3;1;2
32;0.0;1;2;0;3
33;55.39;1;5;3;1
34;51.69;1;3;3;2
35;0.0;1;2;0;3
36;19.13;1;5;3;1
37;53.02;1;4;3;2
38;51.17;1;3;0;3
39;39.81;1;5;3;1
40;75.16;1;4;3;2
41;44.91;1;3;0;3
42;81.19;1;5;3;1
43;93.88;1;4;3;2
44;32.38;1;3;0;3
45;81.94;1;5;3;1
46;89.31;1;4;3;2
47;26.31;1;3;2;3
48;65.44;1;5;3;1
49;79.06;1;4;3;2
50;26.7;1;4;2;3
51;91.16;1;6;5;1
52;58.13;1;4;3;2
53;53.58;1;4;2;3
54;96.7;1;6;5;1
55;75.39;1;5;3;2
56;89.72;1;4;2;3
57;94.97;1;6;5;1
58;78.92;1;5;3;2
59;81.0;1;4;2;3
60;91.5;1;6;5;1
61;59.41;1;5;3;2
62;62.05;1;4;2;3
63;84.56;1;6;5;1
64;20.38;1;5;3;2
65;24.13;1;4;2;3
66;70.69;1;6;5;1
67;14.31;1;5;3;2
68;43.25;1;4;2;3
69;60.59;1;6;5;1
70;30.19;1;5;3;2
71;75.52;1;4;2;3
72;96.31;1;7;5;1
73;52.94;1;5;3;2
74;51.05;1;4;2;3
75;94.19;1;7;5;1
76;98.44;1;5;3;2
77;2.09;1;4;2;3
78;89.94;1;7;5;1
79;97.31;1;6;7;2
80;1.2;1;5;2;3
81;81.44;1;7;5;1
82;95.64;1;6;7;2
83;0.42;1;5;2;3
84;64.44;1;7;5;1
85;92.84;1;6;7;2
86;1.84;1;5;2;3
87;52.44;1;7;5;1
88;87.25;1;6;7;2
89;4.25;1;5;2;3
90;98.44;1;7;5;1
91;76.06;1;6;7;2
92;9.06;1;5;2;3
93;98.44;1;7;5;1
94;53.69;1;6;7;2
95;19.69;1;5;2;3
96;98.44;1;7;5;1
97;80.94;1;6;7;2
98;39.55;1;5;5;3
99;98.22;1;7;9;1
100;98.44;1;6;7;2
101;78.13;1;5;5;3
102;96.44;1;8;9;1
103;97.89;1;7;7;2
104;92.27;1;6;5;3
