id;mtotal;vms;clock;lastclocktime;stage
1;0.0;1;0;0;2
2;0.0;1;0;0;3
3;0.0;1;1;0;1
4;0.0;1;0;0;2
5;0.0;1;0;0;3
6;0.0;1;2;1;1
7;0.0;1;0;0;2
8;0.0;1;0;0;3
9;0.0;1;3;1;1
10;0.0;1;1;0;2
11;0.0;1;0;0;3
12;0.0;1;3;1;1
13;0.0;1;1;0;2
14;0.0;1;0;0;3
15;0.0;1;3;1;1
16;0.0;1;2;1;2
17;0.0;1;1;0;3
18;47.81;1;3;1;1
19;0.0;1;2;1;2
20;0.0;1;1;0;3
21;68.94;1;4;2;1
22;0.0;1;2;1;2
23;0.0;1;1;0;3
24;53.44;1;4;2;1
25;0.0;1;3;1;2
26;0.0;1;2;1;3
27;56.44;1;4;2;1
28;58.64;1;3;1;2
29;0.0;1;2;0;3
30;88.44;1;5;2;1
31;62.84;1;3;1;2
32;0.0;1;2;0;3
33;77.28;1;5;2;1
34;44.13;1;3;1;2
35;39.94;1;2;0;3
36;56.09;1;5;2;1
37;36.72;1;4;3;2
38;54.25;1;3;0;3
39;93.75;1;5;2;1
40;45.0;1;4;3;2
41;28.06;1;3;0;3
42;89.06;1;5;2;1
43;90.56;1;4;3;2
44;23.45;1;3;0;3
45;79.69;1;5;2;1
46;87.69;1;4;3;2
47;11.94;1;3;2;3
48;60.86;1;5;6;1
49;76.3;1;4;3;2
50;23.91;1;4;2;3
51;95.73;1;6;6;1
52;60.59;1;5;3;2
53;48.42;1;4;2;3
54;94.52;1;6;6;1
55;91.84;1;5;3;2
56;74.41;1;4;2;3
57;90.59;1;6;6;1
58;85.25;1;5;3;2
59;50.02;1;4;2;3
60;82.75;1;6;6;1
61;72.06;1;5;3;2
62;15.03;1;4;2;3
63;67.06;1;6;6;1
64;45.69;1;5;3;2
65;28.06;1;4;2;3
66;40.69;1;6;6;1
67;33.94;1;5;3;2
68;54.14;1;4;2;3
69;80.7;1;7;6;1
70;69.44;1;5;3;2
71;69.3;1;4;2;3
72;94.73;1;7;6;1
73;98.44;1;5;3;2
74;38.59;1;4;2;3
75;90.78;1;7;6;1
76;98.44;1;6;7;2
77;0.19;1;5;2;3
78;83.13;1;7;6;1
79;98.44;1;6;7;2
80;1.94;1;5;2;3
81;67.81;1;7;6;1
82;98.44;1;6;7;2
83;5.44;1;5;2;3
84;37.19;1;7;6;1
85;98.44;1;6;7;2
86;11.44;1;5;2;3
87;54.94;1;7;6;1
88;98.44;1;6;7;2
89;23.44;1;5;2;3
90;90.44;1;7;6;1
91;98.44;1;6;7;2
92;48.44;1;5;5;3
93;98.44;1;7;6;1
94;98.44;1;6;7;2
95;96.98;1;5;5;3
96;98.44;1;7;6;1
97;98.33;1;6;7;2
98;93.98;1;5;5;3
99;96.89;1;8;9;1
100;96.67;1;7;8;2
101;87.97;1;5;5;3
102;93.78;1;8;9;1
103;93.34;1;7;8;2
104;75.94;1;6;5;3
